trigram,freq,G2,PMI
analysis application experience,1,1.8451404276381762,11.181920349617657
breast cancer immunotherapy,2,1.8441851945728365,18.807897169555186
chemical evolution origin,1,1.8428584278664593,10.481698479207804
soil carbon priming,2,1.8427704639406732,13.071247686662893
economic environmental objective,2,1.8417754887410491,15.71709581043299
sea ice variability,1,1.8375099812237647,12.979685110042649
liquidity index salinity,1,1.8368773389191941,21.4274021972509
strength deformation attribute,1,1.8362411760214952,15.68840547411221
acid base transformer,2,1.8353600012235503,15.537266758745007
matter composition contrasting,1,1.8328035819300028,13.12052641440603
disinfection product pool,2,1.8322556916334904,19.779638909513675
late devonian sandstone,2,1.8318808599164438,15.37443702134846
glass ceramic coating,1,1.827306903023331,18.315530803666903
energy security sustainability,2,1.8257012733499058,16.078155947802557
oil fouling testing,2,1.8252196844086095,14.714642968152145
training validation testing,1,1.8244999172086265,18.662277672223034
introduction oil spill,2,1.8242002757511306,11.406067913606211
geochemistry origin bituman,2,1.8235282313363337,12.399078548897158
agricultural industrial demand,1,1.8234044414882766,16.33834874447043
carbon adsorbent record,1,1.8232026227527411,13.472980536185514
environment measurement identification,2,1.8226560114215529,11.585434208272476
dry wet season,4,1.821827256240189,19.96488259487939
high current density,2,1.8215726000178467,11.052275538001279
method determination antibiotic,2,1.8214431371510322,13.28076596448898
super resolution reconstruction,1,1.820349835161803,19.75855522312323
understanding mechanism earthquake,1,1.8197233453179675,13.714639715915345
review interaction engineering,2,1.8194670983555654,11.669694257212095
synthesis property engineering,2,1.8194670983555654,11.886058320133886
fibre composite engineering,2,1.8194670983555654,16.641698398318223
composition pressure coefficient,1,1.8192796779487956,11.549026848910618
compaction pressure coefficient,1,1.8192796779487956,16.644951268909157
result separation coefficient,1,1.8192796779487956,12.34497345343902
situ datum coefficient,1,1.8192796779487956,12.899261824955222
soil gas probe,1,1.819241650599273,9.923334547194724
rock surface exposure,2,1.8186586853689235,9.209783301182727
margin basin contrast,1,1.818542748456938,12.522504174001345
medium brinkman equation,1,1.816144336781813,20.96650259040821
advection diffusion equation,1,1.816144336781813,21.238175914515878
low dimensional space,2,1.8159995267905167,12.357809392552488
datum acquisition mode,2,1.8154523408667353,16.604270652349765
reactive molecular dynamic,5,1.814889922548491,14.694382065228053
reaxff molecular dynamic,2,1.814889922548491,18.051934069846137
hydrocarbon seepage detection,2,1.8135931568213457,11.828694992352617
level xylene detection,2,1.8135931568213457,17.23477502893504
strategy cancer detection,2,1.8135931568213457,12.663190376470371
photodiode array detection,2,1.8135931568213457,21.783668274948674
acid protein detection,2,1.8135931568213457,11.55387030914138
rapid sensitive detection,2,1.8135931568213457,14.588729066353032
life detection limit,1,1.812936594389161,14.209320035378344
evolution characteristic freeze,2,1.8105130304035488,13.312150276820164
optimization determination sulfur,1,1.8063897409953356,11.834543491289192
relaxation method technique,1,1.8061145247440469,13.401505582465061
spacing geophysical technique,1,1.8061145247440469,17.646109967738223
data enhancement technique,1,1.8061145247440469,12.881257185481957
supervised supervised technique,1,1.8061145247440469,19.9772718895971
population gridding technique,1,1.8061145247440469,21.589946071440224
original methodological technique,1,1.8061145247440469,19.73903756946537
collection processing technique,1,1.8061145247440469,15.174150536734029
integrity leverage technique,1,1.8061145247440469,23.965313425289047
suite characterization technique,1,1.8061145247440469,13.749528616340486
geochemical analytical technique,1,1.8061145247440469,10.79568972564569
diachronic statistical technique,1,1.8061145247440469,19.32691166560643
multiple spectroscopic technique,1,1.8061145247440469,14.328962405171191
response characteristic failure,2,1.8055443390431485,11.71526870480792
soil washing remediation,2,1.8029890867510066,14.708771499116486
metabolic activity remediation,2,1.8029890867510066,13.555429564520372
potential soil remediation,2,1.8029890867510066,8.444485297073232
status biomarker plasma,2,1.8023554518012608,13.521343781237075
ray tomography petrography,2,1.8016161385765388,18.539849636077342
property asphaltene brine,2,1.8011587119484127,14.754086971687647
mineral assemblage vein,1,1.8006120511811572,16.384565728293673
condition rock ice,2,1.8006104066381616,10.984840821664209
oxygen isotope fractionation,2,1.7998559993492833,15.886359797982267
rock art panel,2,1.7988581259193377,16.02340498164269
wireline log core,2,1.797901088963096,20.80433114664685
surface runoff modeling,2,1.7976653363193096,13.94586080973093
inclusion basin modeling,2,1.7976653363193096,11.439880358249686
gravity inverse modeling,2,1.7976653363193096,16.78201853772958
evaluation basin modeling,2,1.7976653363193096,7.796940456242117
investigation basin modeling,2,1.7976653363193096,8.256028398765297
geochronology basin modeling,2,1.7976653363193096,11.131758062887355
multicomponent numerical modeling,2,1.7976653363193096,16.832960103392757
richness maturity modeling,2,1.7976653363193096,18.745676690665864
treatment kinetic modeling,2,1.7976653363193096,11.860772649143994
storage basin modeling,2,1.7976653363193096,9.361877846248413
geophysic basin modeling,2,1.7976653363193096,15.832197781028446
wire ionization modeling,2,1.7976653363193096,15.679908920514842
affinity basin modeling,2,1.7976653363193096,11.92530718541993
instrumentation silico modeling,2,1.7976653363193096,18.990736022168953
hybrid metaheuristic modeling,2,1.7976653363193096,17.754315608939734
characteristic analog modeling,2,1.7976653363193096,15.248675560879985
continuum discontinuum modeling,2,1.7976653363193096,24.259224858094857
sounding gms modeling,2,1.7976653363193096,24.63119363548181
temperature estimation modeling,2,1.7976653363193096,11.273091928040966
synergy climate modeling,2,1.7976653363193096,15.43807900666761
oil basin modeling,2,1.7976653363193096,5.1163787521806325
time predicative modeling,1,1.7976653363193096,19.310680641287494
analytical numerical modeling,1,1.7976653363193096,12.616434689088306
resilience prospect relationship,1,1.7974137606722045,15.961788854762137
risk arthritis relationship,1,1.7974137606722045,15.795965266730244
sulphide deposit relationship,1,1.7974137606722045,17.566168809310533
function decline relationship,1,1.7974137606722045,16.386286683290045
overview time relationship,1,1.7974137606722045,12.587637896965745
parameter acid concentration,1,1.794408664972084,10.41154976909367
elevated nitrate concentration,1,1.794408664972084,16.718670565619703
background ion concentration,1,1.794408664972084,13.674331933465
maximum logarithmic concentration,1,1.794408664972084,19.707230413985624
variation salinity concentration,1,1.794408664972084,13.088750787111692
term evaporation concentration,1,1.794408664972084,14.568428844646032
wetland metal concentration,1,1.794408664972084,12.121662513539796
index element concentration,1,1.794408664972084,11.389867499483238
typical exogenous concentration,1,1.794408664972084,16.981804849956834
fertilizer contrast concentration,1,1.794408664972084,16.066972233219513
high exogenous concentration,1,1.794408664972084,12.579892684770163
low nitrate concentration,1,1.794408664972084,12.303633066340861
high nitrate concentration,1,1.794408664972084,11.36198765442603
correlation siderophore concentration,1,1.794408664972084,18.12623681546741
trend solute concentration,1,1.794408664972084,17.111737245772296
oscillation solute concentration,1,1.794408664972084,20.81699398021117
temperature inflow concentration,1,1.794408664972084,14.232744449626038
change ratio concentration,1,1.794408664972084,10.99814660143528
chlorite lithium concentration,1,1.794408664972084,17.59053418927653
end experiment concentration,1,1.794408664972084,14.5159949062979
relationship tissue concentration,1,1.794408664972084,13.268438561407361
fluid salinity concentration,1,1.794408664972084,12.191732732927568
sulfide zone concentration,1,1.794408664972084,12.869804638040204
zone maximum concentration,1,1.794408664972084,12.713685436122923
epigenesis density concentration,1,1.794408664972084,20.222558726869728
maturity cobalt concentration,1,1.794408664972084,15.72267110902445
thorium potassium concentration,1,1.794408664972084,20.84288551334319
rate ion concentration,1,1.794408664972084,11.230725281989384
influence brine concentration,1,1.794408664972084,12.571225220785347
approximation magnetite concentration,1,1.794408664972084,16.498205592854372
goethite magnetite concentration,1,1.794408664972084,18.80563411804662
risk contrast concentration,1,1.794408664972084,13.393782549486621
series discharge concentration,1,1.794408664972084,13.219640647419283
mean nitrate concentration,1,1.794408664972084,16.069835881732164
background element concentration,1,1.794408664972084,13.628654359070357
total average concentration,1,1.794408664972084,13.89356666304224
variation element concentration,1,1.794408664972084,11.3686287031089
important secondary concentration,1,1.794408664972084,14.802719849229048
significant average concentration,1,1.794408664972084,14.352129449951448
salinity chemical concentration,1,1.794408664972084,11.761411452136688
nwpo number concentration,1,1.794408664972084,20.535544954678873
proxy number concentration,1,1.794408664972084,16.199261566814442
enhancement aerosol concentration,1,1.794408664972084,15.477214378450913
particle number concentration,1,1.794408664972084,14.146666615866884
spectrometry pre concentration,1,1.794408664972084,10.653488485947554
ore genesis geology,1,1.7930277931062242,14.821310152513838
population size reduction,2,1.79268310852519,14.781082568583642
fungal spore atmosphere,2,1.7922105074085422,19.663374041230963
application environment sustainability,2,1.7906992470938863,11.159407713135282
damage mechanism mouse,2,1.788795973700818,13.956272899935371
element extinction boundary,1,1.7849884419660447,16.24632102486422
toarcian aalenian boundary,1,1.7849884419660447,24.288371203754373
type ophiolite component,1,1.7842270765186508,15.689591691984432
formation temperature salinity,1,1.7831721926169308,9.36827403199807
field ionization atom,2,1.7820692854378724,12.467298894516727
schistosomiasis transmission matrix,1,1.7796870274831906,23.906500568410728
defect patient matrix,1,1.7796870274831906,17.361339075747544
wheat yield gap,2,1.7781499106480867,18.14604466499418
emission estimate uncertainty,1,1.7781485884699344,15.758775257130434
low relative uncertainty,1,1.7781485884699344,13.673715985452423
term effect warming,2,1.7756765550090847,12.626440833397316
alginate bead pathway,2,1.7748974521828136,23.001056207432878
shared socioeconomic pathway,2,1.7748974521828136,24.384384846984386
presence soil porosity,1,1.7748009607838862,11.768258673789282
effect improvement porosity,1,1.7748009607838862,12.448434974263566
filter cake porosity,1,1.7748009607838862,20.41284804720807
geochemistry genesis stone,2,1.7744017600963438,15.151916227246481
evolution carbon storage,1,1.7736199413150833,8.120393792765785
question origin bitumen,1,1.7728562049912315,15.918686865079934
significance petroleum geology,2,1.771245392324186,14.23760380776311
enrichment source contamination,2,1.7673615601553911,12.348454726415873
metal air contamination,2,1.7673615601553911,12.80442708431248
assessment performance improvement,1,1.764127903376997,10.070468731310882
method field screening,2,1.7640868726463608,10.81827290030838
bronze vessel classification,2,1.7640177018722505,20.564344665295664
carbon dioxide lithotype,2,1.7637513589970863,17.595236286236513
carbon dioxide photoreduction,2,1.7637513589970863,17.595236286236513
plant growth promoter,2,1.7626100774961189,16.59663571600631
rainfall event mm,1,1.760785625166168,17.28510348992046
sludge iron precipitation,2,1.7595682618091057,15.26111190616958
crystallization age value,1,1.7588224139519313,15.009186490595615
boron content value,1,1.7588224139519313,14.169941581220147
area curve value,1,1.7588224139519313,12.554314013201767
loss datum flood,1,1.757599258396403,14.171246439798251
coal rock saltwater,2,1.7573924589084169,13.20345893909048
matter pm pm,1,1.757169170257496,14.888632844573948
compression test strain,1,1.755177644387404,16.251139984647324
quartz deposit example,1,1.7516737413015013,13.64109968515926
resource development overview,2,1.7491633912096027,12.872588124233735
change land cover,1,1.748967491206793,12.714466447339262
reference material gamma,2,1.747364810826213,16.499240535384967
hydrocarbon removal progress,2,1.7455045841225267,11.40114252779415
hydrocarbon geochemistry insight,4,1.7452972324337748,9.004979385281429
metabolomic genomic insight,3,1.7452972324337748,16.34304983204619
temperature cracking bituman,2,1.7452139600890124,14.314142871490823
subsurface profile shear,1,1.7448263584373236,15.10493350686267
source apportionment pm,3,1.7447930240888887,17.37694864224117
study characteristic crack,1,1.744395475792133,9.961166148648719
thrust bearing time,1,1.7434475299680285,15.821537367886581
metallo azafullerene time,1,1.7434475299680285,26.124461832504533
relevant environmental risk,2,1.7414685720134626,13.738870871000145
health risk resident,3,1.740762426445329,17.857546588919956
conversion biomass biofuel,1,1.7400821138337568,15.762462520010345
sand mud fraction,1,1.7395931029281404,15.110735351015565
value benzene fraction,1,1.7395931029281404,16.599926845634105
effect mechanism action,2,1.7391654983314666,11.809625186944265
oil adsorbent interface,1,1.7387177453495388,11.300918800817334
hydrocarbon skin exposure,2,1.7373788586962262,12.846768346906416
health consequence exposure,1,1.7373788586962262,16.534091024285996
health biomarker evidence,2,1.736362869680665,12.23815813793158
soil distribution biodegradation,1,1.7354030488229193,8.50810838179881
study area syncline,1,1.7353757065038278,11.871319899113058
soil rock fragment,2,1.7349667907635484,11.076326610495492
alkaline soil efficiency,2,1.7333504906804604,12.633851041038527
early diagenetic mineralization,2,1.7325451176179287,15.177960665674938
typical low productivity,1,1.7322508858682168,13.692852486268324
flow rate calibration,2,1.7319482912362743,15.27129769039543
removal hydrocarbon pollutant,1,1.7312358268991828,11.486872401820033
wheat cropping sequence,2,1.7310603786773875,18.627175543163116
seed weight seed,1,1.7310326096737065,14.454648357773971
battery effect asphaltene,1,1.729518533580009,12.909218063763992
gas diffusion coefficient,2,1.7287217039406606,12.89064766608812
effect climate extreme,2,1.7279734847987571,10.907931538499842
oil stability recovery,2,1.7271451934661046,8.117052963373625
oil consortium bacteria,2,1.7263871227372976,11.77632891807566
research rock strength,1,1.7249772774179828,9.911374013276303
calcite carbonatite association,1,1.722779602901547,20.529659270919293
sustainable green mix,2,1.7221534937074479,13.613597126877659
different seismic intensity,1,1.7219304346851134,12.069765161342144
organic geochemical palynofacie,3,1.7216407565034366,13.414423530514783
moderate low yield,2,1.7206554663949816,15.064163650848691
fluid development validation,1,1.7169215205470594,10.929012988557428
safe sustainable design,2,1.7154820933033212,15.403048988732953
temperature condition variable,1,1.7153950003111094,11.252010240373938
feature mineral chemistry,2,1.7140073548300867,13.239242700084437
coal coke chemistry,2,1.7140073548300867,13.656298471081707
road construction massif,1,1.713612119049845,17.156159631376326
complex organic molecule,2,1.7115470003477222,11.11315252298581
content restoration situ,2,1.7114327765696085,15.205463494058684
rock fabric situ,2,1.7114327765696085,12.369535003239944
emission measurement situ,2,1.7114327765696085,13.95221815350874
habitat preference member,1,1.7021850603591577,21.21109672664158
gmst solar activity,2,1.701408905195148,20.917756576811847
low solar activity,2,1.701408905195148,11.747831575369535
high geomagnetic activity,2,1.701408905195148,13.5325045134214
persistence metabolic activity,2,1.701408905195148,17.809944737998716
agent anticancer activity,2,1.701408905195148,16.141574586249362
high solar activity,2,1.701408905195148,10.806186163454704
crystallization hydrothermal activity,2,1.701408905195148,15.220361648695931
group oxidation activity,2,1.701408905195148,12.933606099857906
vivo adjuvant activity,2,1.701408905195148,18.808705628551344
potential antibacterial activity,2,1.701408905195148,11.995576351593586
self methylation activity,2,1.701408905195148,17.401741429808183
anti melanoma activity,2,1.701408905195148,19.068572755306455
influence fishery activity,2,1.701408905195148,15.388907469350476
biomarker sorafenib activity,2,1.701408905195148,18.917756576811847
anti tumour activity,2,1.701408905195148,18.26121783324885
larvicidal pupicidal activity,2,1.701408905195148,25.731537768028883
specific enzymatic activity,2,1.701408905195148,16.012148947086803
fertility enzyme activity,2,1.701408905195148,16.983344918439425
abundance adaptation activity,2,1.701408905195148,17.148768527646794
nutrient enzyme activity,2,1.701408905195148,15.013718567482943
strong antagonistic activity,2,1.701408905195148,18.2330209414182
selenium nanocomposite activity,2,1.701408905195148,16.7744357264666
anti neoplasm activity,2,1.701408905195148,20.068572755306455
modeling anticancer activity,2,1.701408905195148,14.415256236282664
immune stimulant activity,2,1.701408905195148,19.92633131254986
enzyme expression activity,2,1.701408905195148,15.148768527646796
brown fat activity,2,1.701408905195148,17.604403217662494
regeneration brain activity,2,1.701408905195148,16.912955590548027
implication fire activity,2,1.701408905195148,13.092046315419472
antimicrobial larvicidal activity,2,1.701408905195148,19.665448577571112
analysis acaricidal activity,2,1.701408905195148,16.05675700505926
synergistic antimicrobial activity,2,1.701408905195148,15.599359387113342
toxic antioxidant activity,2,1.701408905195148,14.787710431025554
reusable photocatalytic activity,2,1.701408905195148,18.564119622197147
anti hyperglycemic activity,2,1.701408905195148,21.068572755306455
sample cb activity,2,1.701408905195148,18.332794076090693
intrinsic cannabinoid activity,2,1.701408905195148,20.4836102545853
anti leishmanial activity,2,1.701408905195148,21.068572755306455
stability herbicidal activity,2,1.701408905195148,18.39391586603638
synthesis anticancer activity,1,1.701408905195148,14.605155937486243
tissue metabolic activity,1,1.701408905195148,14.24074955313588
physicochemical antibacterial activity,1,1.701408905195148,15.172399712386502
anti psoriatic activity,1,1.701408905195148,20.068572755306455
antibacterial cytotoxic activity,1,1.701408905195148,18.844825054357997
tertiary hydrothermal activity,1,1.701408905195148,15.762511065878114
characterization insecticidal activity,1,1.701408905195148,14.720718308658588
characterization osmophore activity,1,1.701408905195148,18.180149927295886
effect weather parameter,3,1.6988796987736299,14.310591419469699
analysis drought salt,2,1.6985746467572285,12.209636440634918
motion structure perspective,1,1.6968624985762881,13.540006148181986
cooking pot perspective,1,1.6968624985762881,18.836991857411807
cluster level cluster,1,1.6947181457468472,15.187853509924533
length diameter ratio,3,1.6941695087151922,20.411774530459454
risk reduction measure,1,1.6936738910878013,13.73752898866639
uv vis spectra,2,1.6929842633256187,22.0799390102564
non conservative nature,1,1.6925241147285315,18.153205273501865
cathode material lithium,2,1.6905320656027714,17.639989718638557
change carbon sequestration,2,1.6899909332600616,10.527829365401647
gas storage tank,2,1.6894916215930467,13.269784961216155
mineral fertilization recycling,1,1.689443846491451,15.724086180447676
fatigue life prediction,2,1.6866416545250242,15.285727991749045
conductivity characteristic prediction,2,1.6866416545250242,13.227917000713186
rock abrasiveness prediction,1,1.6866416545250242,16.615562983768047
analysis significance prediction,1,1.6866416545250242,10.2712862098656
living cell engineering,1,1.686584760470184,15.632938142739297
film food industry,2,1.686175638897962,14.529787443259295
polystyrene nanoplastic engine,1,1.6861140531435534,21.342844724681083
carbon mineralization relation,2,1.6857625575289426,13.182252748186597
receptor gene family,1,1.6844586669992823,16.455974334369987
metal sediment mangrove,2,1.682415087407863,12.170494607933414
core sediment mangrove,2,1.682415087407863,14.085736989753778
community succession mangrove,2,1.682415087407863,17.21981650194207
arc basin record,2,1.6805719524083598,12.616116622670104
intensity estimation hazard,1,1.6798511645675813,15.820086578563101
impact snow hazard,1,1.6798511645675813,14.881381303869452
threshold value trace,1,1.6793659774122935,14.908685941375467
bound free fluid,2,1.6771418395351554,16.67829064211646
slickwater fracturing fluid,2,1.6771418395351554,20.218468185789515
pressure migration fluid,2,1.6771418395351554,12.503420558134898
parameter ruman fluid,2,1.6771418395351554,19.161682159697936
role mineralizing fluid,2,1.6771418395351554,18.631751648328414
oxide apatite fluid,2,1.6771418395351554,15.759275919295593
origin gas fluid,2,1.6771418395351554,8.761287203880041
solution completion fluid,2,1.6771418395351554,17.37986232974747
evidence subsurface fluid,2,1.6771418395351554,13.540787118366524
imaging lithology fluid,2,1.6771418395351554,14.657396305276379
emulsion drilling fluid,2,1.6771418395351554,13.399920994183814
gold mobilizing fluid,2,1.6771418395351554,20.894435502577227
different biological fluid,2,1.6771418395351554,11.165513469095725
detection body fluid,2,1.6771418395351554,12.945097957062314
migration subsurface fluid,2,1.6771418395351554,14.434621561149594
solvent drilling fluid,2,1.6771418395351554,14.070130781523481
dimensional supercritical fluid,2,1.6771418395351554,13.685380066902777
rich hydrothermal fluid,1,1.6771418395351554,12.740532696782621
cell response patient,2,1.6743829799249186,13.450935158822501
recovery prediction work,1,1.6736738064050973,13.33024049163572
well natural fracture,1,1.6684699062100092,10.469422940262488
contamination oil spill,2,1.6671400247018724,10.214586768797451
involvement multiscale fracturing,1,1.6671141488801122,20.983194473156335
safe efficient fracturing,1,1.6671141488801122,15.584414141809345
realization reservoir control,1,1.6669541307063855,14.966755414321392
mechanical lithological control,1,1.6669541307063855,14.03068404673681
intensifier iron control,1,1.6669541307063855,19.761257734306934
injection coordination control,1,1.6669541307063855,16.47708637896179
balance sand control,1,1.6669541307063855,14.428256136826302
tcnd age control,1,1.6669541307063855,19.867434923862962
reduction relative control,1,1.6669541307063855,13.916268464583569
auto gain control,1,1.6669541307063855,21.970911043812702
zebrafish genetic control,1,1.6669541307063855,16.00104859187527
magma formation contribution,1,1.6642534963111197,13.032270751898984
element tributary contribution,1,1.6642534963111197,16.89839772144391
csir ngri contribution,1,1.6642534963111197,29.180762229667774
eye lense adult,1,1.663899532702148,22.48429141372963
dissolution water air,1,1.6634736192437525,11.086881012175258
northern southern side,1,1.6610285068682287,14.43269990982842
analysis adsorption capacity,2,1.6598133547521954,10.600738766032194
ray imaging radiation,2,1.6592749080802762,15.440635579880686
study coal measure,1,1.6590464236380877,8.804319159213224
regulation carbon metabolic,1,1.6589739928804907,13.744170449742732
frequency domain vector,1,1.6579074186533354,18.68229967643912
role adaptive management,1,1.6576322518824897,13.275956151955945
factor precision management,1,1.6576322518824897,13.587496172546516
use river management,1,1.6576322518824897,10.051443272306306
water accessibility management,1,1.6576322518824897,14.283448766386948
change sustainability management,1,1.6576322518824897,11.49654598510929
crop cover management,1,1.6576322518824897,14.405792844886046
conservation land management,1,1.6576322518824897,13.884142301924618
implication adaptive management,1,1.6576322518824897,12.82371366029734
crop monitoring management,1,1.6576322518824897,13.30298203930227
significant sustainable management,1,1.6576322518824897,11.386768636365309
implication disaster management,1,1.6576322518824897,13.264286251683325
insight flood management,1,1.6576322518824897,12.445264285675453
collision avoidance management,1,1.6576322518824897,21.28738639723557
efficient reservoir management,1,1.6576322518824897,9.17760745106645
deltaic coastal management,1,1.6576322518824897,16.184046647542882
agriculture water management,1,1.6576322518824897,10.594149605851056
background nature management,1,1.6576322518824897,15.279373877184184
indicator nature management,1,1.6576322518824897,14.53091264418015
effect tillage management,1,1.6576322518824897,13.485227312380452
nutraceutical intervention management,1,1.6576322518824897,19.80604652758857
plant pest management,1,1.6576322518824897,14.537533560072692
climate datum set,1,1.6572749237645252,12.889078341344081
anti emulsion agent,1,1.6545361238918221,14.266309975692378
anticancer effect sodium,2,1.6540393392506405,15.122107782841873
formation age elevation,1,1.6520139604398405,12.622674689498059
isothermal reactive transport,2,1.6512067249306348,18.821738837833024
persistent lagrangian transport,2,1.6512067249306348,21.84837396433649
evaluation rock basement,2,1.6505727835263855,11.229808411897586
model carbon cycle,2,1.6505513143789172,8.959359214433336
climate carbon cycle,1,1.6505513143789172,10.33356692720456
analysis health risk,2,1.6496140733450888,9.182765825950327
seal pavement sample,2,1.6494999108097659,18.682482864178667
prick plasma sample,2,1.6494999108097659,20.24130295009759
stimulant urine sample,2,1.6494999108097659,19.504337355931387
arabidopside plant sample,2,1.6494999108097659,19.369485845871047
spectroscopy saliva sample,2,1.6494999108097659,16.91283200934346
analysis genus sample,2,1.6494999108097659,11.454411820806431
oxide serum sample,2,1.6494999108097659,14.037374134592723
clinical forensic sample,2,1.6494999108097659,16.265180052115536
effect characterisation sample,2,1.6494999108097659,12.10153629643066
hydrocarbon snow sample,2,1.6494999108097659,12.706590688858155
chromatography pyrohydrolysis sample,2,1.6494999108097659,17.066528548993883
toluene water sample,2,1.6494999108097659,13.829998833323058
methylimidazole food sample,2,1.6494999108097659,20.246168705269408
presalt oil sample,2,1.6494999108097659,16.15484054132939
metal rainwater sample,2,1.6494999108097659,17.576038821285575
food soil sample,2,1.6494999108097659,9.522507760859426
hydrocarbon milk sample,2,1.6494999108097659,12.152001837180517
pharmaceutical urine sample,2,1.6494999108097659,16.105787979441114
blocker plasma sample,2,1.6494999108097659,19.241302950097595
urine plasma sample,2,1.6494999108097659,13.749449853767919
aerosol filter sample,2,1.6494999108097659,17.102475245400274
clinical biological sample,2,1.6494999108097659,13.918828483288955
pen ink sample,2,1.6494999108097659,26.45562207089836
baby food sample,2,1.6494999108097659,18.438813783211803
moss fece sample,2,1.6494999108097659,22.811765881123634
paraben cream sample,2,1.6494999108097659,24.133693976010996
form milk sample,2,1.6494999108097659,16.57910512433336
inhibitor plasma sample,2,1.6494999108097659,13.946682201205965
livestock fish sample,2,1.6494999108097659,17.893379646677285
water juice sample,2,1.6494999108097659,12.775551049300681
subsystem soil sample,2,1.6494999108097659,16.731961126488375
historical archaeological sample,2,1.6494999108097659,17.51365747791222
seaweed moss sample,2,1.6494999108097659,21.37880647384753
concentration rock sample,2,1.6494999108097659,9.280228462005917
radon rock sample,2,1.6494999108097659,13.510178234520449
profiling honey sample,2,1.6494999108097659,16.50871579644196
wet sediment sample,2,1.6494999108097659,12.974705677365035
quenching extraction sample,2,1.6494999108097659,17.604263421864847
condition representativeness sample,2,1.6494999108097659,19.632254830852126
contaminant biota sample,2,1.6494999108097659,18.115772068013733
clean lignite sample,2,1.6494999108097659,17.261172991419336
devonian silurian sample,1,1.6494999108097659,17.447368543802313
piston core sample,1,1.6494999108097659,18.49128120310594
property core sample,1,1.6494999108097659,11.84382277665102
amine water sample,1,1.6494999108097659,13.038585455134475
change temperature regime,1,1.6492856091816777,11.540040380264552
role rock glacier,1,1.6484091496372575,11.182353130342388
carbon metal self,2,1.6481937654633412,9.745400380017783
multi head self,2,1.6481937654633412,16.56474033397444
enzyme production derivative,1,1.6478272722083258,13.624688790300963
petroleum worker exposure,1,1.647067955574143,15.41340537554209
offspring mouse exposure,1,1.647067955574143,21.943723032366925
disaster prevention mitigation,1,1.6450451014748504,20.01702271368923
gas reservoir perforation,1,1.6435138922423915,11.813117127027338
parent magma tio,1,1.643133655507298,20.3776525155747
water groundwater proxy,1,1.642602945672146,11.068438761674944
temperature formation limestone,1,1.6393361421817196,10.268738358447155
side bar generation,1,1.6374008297182572,18.05802665902753
gas investigation generation,1,1.6374008297182572,6.667281431139541
rate clay mineral,3,1.6364157129957244,13.351337188320548
element clay mineral,3,1.6364157129957244,12.91132302351049
performance combination mineral,1,1.6364157129957244,12.47792186320709
price oil price,1,1.636072662335308,10.91988417593202
oxidation behavior kinetic,6,1.6355031413868044,15.176026774281796
model rock fragment,2,1.6348548798010003,11.647702712598894
distribution model depth,1,1.6338053222658058,9.426706598953482
plant litter calcium,1,1.6325200456053335,15.196003025015548
membrane oil seawater,4,1.6324688374386653,11.761929539015043
dry hot spring,2,1.6307185607561823,17.450309422049635
reduction rate decrease,1,1.6302280428816316,15.705545793640109
reaction process rate,1,1.6300276383106818,10.96241893514988
stem flux rate,1,1.6300276383106818,15.26175300264308
permeability variation rate,1,1.6300276383106818,12.662531108412647
surface datum rate,1,1.6300276383106818,9.453755640564124
quality health risk,2,1.6293803362398132,11.932734085314172
reactive oxygen specie,3,1.6287542491115516,19.04439553848622
oil refinery effluent,2,1.6270975539761903,15.06737770007905
column study asphaltene,1,1.626282498496499,11.276408052739896
source mineral granite,1,1.6253531097210805,10.6561007538099
lithium fluorine granite,1,1.6253531097210805,18.86868500870034
calcium ion concentration,1,1.625245562686552,12.875244627390996
high sulfate concentration,1,1.625245562686552,10.836668100132274
fracture hydraulic conductivity,1,1.624786760741214,15.351956333177585
uranium deposit memory,2,1.6239585573984483,17.39393586458144
energy transition article,1,1.6235188121077044,14.90620326501326
paper site response,1,1.6228880601695983,12.430215025806628
hydrologic biogeochemical response,1,1.6228880601695983,18.998722651880648
soil interaction response,1,1.6228880601695983,8.390177392489036
mineral geochemical element,2,1.6220791088244786,10.564205020161827
zone beach synthesis,1,1.6220502962559649,13.200765682406907
enhanced anaerobic synthesis,1,1.6220502962559649,13.187813148669683
structure heterogeneity contrast,1,1.6213936508412403,14.705166301269957
sea camera image,2,1.6208596030072453,16.34343338062464
dimensional numerical simulation,3,1.6185115929336558,12.992335807620197
fracturing fluid kerogen,2,1.618368423128497,15.078916833390721
weathering watershed lake,1,1.6180480231339807,15.05846806608329
shallow closed lake,1,1.6180480231339807,16.01873030915606
information salt lake,1,1.6180480231339807,13.714138048619882
type geochemistry lake,1,1.6180480231339807,9.457517193115569
mineral hydrochemistry lake,1,1.6180480231339807,15.495486025712495
datum salt lake,1,1.6180480231339807,10.777127464635026
porosity salt lake,1,1.6180480231339807,13.542185365830585
signature salt lake,1,1.6180480231339807,13.558487178159684
element salt lake,1,1.6180480231339807,11.490441790736586
reliable whole lake,1,1.6180480231339807,16.927404937706743
strength duration lake,1,1.6180480231339807,15.35519779994728
process boreal lake,1,1.6180480231339807,13.662086495370502
stratified german lake,1,1.6180480231339807,20.729761438564864
iron cycle lake,1,1.6180480231339807,12.42085722605374
granulata diatom lake,1,1.6180480231339807,23.840185428258515
young temporary lake,1,1.6180480231339807,19.008676644492134
