term,df,freq,burstiness,tf_rel,tfidf_mean
serj,1,2,0.0,2.7115224791992333e-06,3.799862939102401e-06
handheld,2,2,0.0,2.7115224791992333e-06,3.792626232736959e-06
gilianelles,1,1,0.0,1.3557612395996166e-06,3.7843164883794682e-06
microproblematic,1,1,0.0,1.3557612395996166e-06,3.7843164883794682e-06
kacha,1,1,0.0,1.3557612395996166e-06,3.7843164883794682e-06
belbek,1,1,0.0,1.3557612395996166e-06,3.7843164883794682e-06
calcisphere,1,1,0.0,1.3557612395996166e-06,3.7843164883794682e-06
dirt,1,1,0.0,1.3557612395996166e-06,3.7843164883794682e-06
liyashan,1,2,0.0,2.7115224791992333e-06,3.780176242545612e-06
irm,1,2,0.0,2.7115224791992333e-06,3.7743593816990285e-06
coelenterate,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
vaveliksia,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
fedonkin,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
funisia,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
droser,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
gehling,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
olgunidae,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
coloniality,1,1,0.0,1.3557612395996166e-06,3.7735631848098148e-06
qualified,1,1,0.0,1.3557612395996166e-06,3.766046654006492e-06
emg,1,2,0.0,2.7115224791992333e-06,3.756690400820663e-06
equator,2,2,0.0,2.7115224791992333e-06,3.745976595300164e-06
girdle,2,2,0.0,2.7115224791992333e-06,3.743405581284517e-06
forty,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
sakmarian,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
shosse,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
paratriposphaera,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
crassiclathrata,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
quinqueremis,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
arundinea,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
sweetognathus,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
pustule,1,1,0.0,1.3557612395996166e-06,3.7370949810134548e-06
prey,2,2,0.0,2.7115224791992333e-06,3.7337324187720942e-06
nrd,1,2,0.0,2.7115224791992333e-06,3.721893115973128e-06
microfauna,1,1,0.0,1.3557612395996166e-06,3.7190511300499996e-06
goryakov,1,1,0.0,1.3557612395996166e-06,3.7190511300499996e-06
parastratotype,1,1,0.0,1.3557612395996166e-06,3.7190511300499996e-06
paracornuspira,1,1,0.0,1.3557612395996166e-06,3.7190511300499996e-06
brunsiformis,1,1,0.0,1.3557612395996166e-06,3.7190511300499996e-06
wfps,1,2,0.0,2.7115224791992333e-06,3.7168427015667437e-06
xenocryst,2,2,0.0,2.7115224791992333e-06,3.713450319290014e-06
westerly,2,2,0.0,2.7115224791992333e-06,3.712461777140321e-06
bedform,2,2,0.0,2.7115224791992333e-06,3.7117598441476084e-06
favosifluida,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
sredne,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
balykskaya,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
jonesi,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
excelsa,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
tambeyskaya,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
antoshkinae,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
blowi,1,1,0.0,1.3557612395996166e-06,3.7083898861974903e-06
bankfull,1,2,0.0,2.7115224791992333e-06,3.6963249208843078e-06
setosa,1,2,0.0,2.7115224791992333e-06,3.692485588570468e-06
fluidogenic,1,2,0.0,2.7115224791992333e-06,3.6895177563017945e-06
occurence,1,2,0.0,2.7115224791992333e-06,3.6895177563017945e-06
tsunamigenic,1,1,0.0,1.3557612395996166e-06,3.686618094088208e-06
dolgorae,1,2,0.0,2.7115224791992333e-06,3.6784108192881405e-06
icpms,1,2,0.0,2.7115224791992333e-06,3.6784108192881405e-06
kansas,1,1,0.0,1.3557612395996166e-06,3.6738524004586597e-06
fjf,1,2,0.0,2.7115224791992333e-06,3.6673617620034112e-06
demarcation,2,2,0.0,2.7115224791992333e-06,3.6666038370937623e-06
intensifier,1,2,0.0,2.7115224791992333e-06,3.663651699913643e-06
repercussion,2,2,0.0,2.7115224791992333e-06,3.661780960424748e-06
tdb,1,2,0.0,2.7115224791992333e-06,3.6573275768072976e-06
insolation,1,2,0.0,2.7115224791992333e-06,3.6573275768072976e-06
ssa,1,2,0.0,2.7115224791992333e-06,3.656864565031947e-06
unfitted,1,1,0.0,1.3557612395996166e-06,3.6558742906468042e-06
xas,2,2,0.0,2.7115224791992333e-06,3.6554184938185555e-06
immense,1,2,0.0,2.7115224791992333e-06,3.6507315621969974e-06
seismologist,1,1,0.0,1.3557612395996166e-06,3.6451449973725366e-06
sras,1,1,0.0,1.3557612395996166e-06,3.6451449973725366e-06
randomness,1,1,0.0,1.3557612395996166e-06,3.6451449973725366e-06
pgas,1,1,0.0,1.3557612395996166e-06,3.6451449973725366e-06
minium,1,2,0.0,2.7115224791992333e-06,3.6384865291462632e-06
etch,1,2,0.0,2.7115224791992333e-06,3.6384865291462632e-06
geoinformatics,1,2,0.0,2.7115224791992333e-06,3.6345027970188596e-06
pini,1,1,0.0,1.3557612395996166e-06,3.632506541666466e-06
xiao,2,2,0.0,2.7115224791992333e-06,3.6275446048681745e-06
vila,2,2,0.0,2.7115224791992333e-06,3.6227287358051775e-06
ebc,1,2,0.0,2.7115224791992333e-06,3.6207198046099706e-06
underrepresented,2,2,0.0,2.7115224791992333e-06,3.618796276309445e-06
sansan,1,1,0.0,1.3557612395996166e-06,3.618217272150336e-06
sharga,1,1,0.0,1.3557612395996166e-06,3.618217272150336e-06
khirgiz,1,1,0.0,1.3557612395996166e-06,3.618217272150336e-06
nur,1,1,0.0,1.3557612395996166e-06,3.618217272150336e-06
harayah,1,1,0.0,1.3557612395996166e-06,3.618217272150336e-06
khariakh,1,1,0.0,1.3557612395996166e-06,3.618217272150336e-06
primorsky,1,1,0.0,1.3557612395996166e-06,3.61597355638305e-06
isoalkane,1,1,0.0,1.3557612395996166e-06,3.61597355638305e-06
dicalcium,1,1,0.0,1.3557612395996166e-06,3.6139731480875545e-06
octacalcium,1,1,0.0,1.3557612395996166e-06,3.6139731480875545e-06
nonruminant,1,1,0.0,1.3557612395996166e-06,3.6139731480875545e-06
olsen,1,1,0.0,1.3557612395996166e-06,3.6139731480875545e-06
humate,1,1,0.0,1.3557612395996166e-06,3.6139731480875545e-06
warrant,1,1,0.0,1.3557612395996166e-06,3.6139731480875545e-06
sikait,1,2,0.0,2.7115224791992333e-06,3.6126137814164186e-06
nugrus,1,2,0.0,2.7115224791992333e-06,3.6126137814164186e-06
uranothorite,1,2,0.0,2.7115224791992333e-06,3.6126137814164186e-06
isocon,1,2,0.0,2.7115224791992333e-06,3.6126137814164186e-06
phototrophy,1,2,0.0,2.7115224791992333e-06,3.6074867372721752e-06
dinophysaceae,1,2,0.0,2.7115224791992333e-06,3.6074867372721752e-06
tiling,1,1,0.0,1.3557612395996166e-06,3.6039701701305995e-06
precipitable,1,1,0.0,1.3557612395996166e-06,3.6039701701305995e-06
predictability,1,1,0.0,1.3557612395996166e-06,3.6039701701305995e-06
facture,1,2,0.0,2.7115224791992333e-06,3.6012013191214126e-06
supratidal,1,2,0.0,2.7115224791992333e-06,3.5980434486137988e-06
basinward,2,2,0.0,2.7115224791992333e-06,3.5945373485444334e-06
seymouriamorph,1,1,0.0,1.3557612395996166e-06,3.5933634730374005e-06
kuedensis,1,1,0.0,1.3557612395996166e-06,3.5933634730374005e-06
sigalovi,1,1,0.0,1.3557612395996166e-06,3.5933634730374005e-06
occipital,1,1,0.0,1.3557612395996166e-06,3.5933634730374005e-06
discosauriscidae,1,1,0.0,1.3557612395996166e-06,3.5933634730374005e-06
ufimian,1,1,0.0,1.3557612395996166e-06,3.5933634730374005e-06
roadian,1,1,0.0,1.3557612395996166e-06,3.5933634730374005e-06
hydrol,1,2,0.0,2.7115224791992333e-06,3.5878313024779917e-06
plummer,1,2,0.0,2.7115224791992333e-06,3.5878313024779917e-06
mook,1,2,0.0,2.7115224791992333e-06,3.5878313024779917e-06
lowering,2,2,0.0,2.7115224791992333e-06,3.5874612904567044e-06
fabs,1,2,0.0,2.7115224791992333e-06,3.586831930021055e-06
subjectivity,2,2,0.0,2.7115224791992333e-06,3.5853730629777038e-06
sinemurian,2,2,0.0,2.7115224791992333e-06,3.5786971556855085e-06
violent,1,1,0.0,1.3557612395996166e-06,3.5727116035109734e-06
haplophragmoides,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
emeljanzevi,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
schleifer,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
recurvoides,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
paucus,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
dubrovskaja,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
alekseychik,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
mitskevich,1,1,0.0,1.3557612395996166e-06,3.563783584138366e-06
nsm,1,2,0.0,2.7115224791992333e-06,3.5627690495864003e-06
sce,1,2,0.0,2.7115224791992333e-06,3.5627690495864003e-06
plagiogranite,2,2,0.0,2.7115224791992333e-06,3.5547267246198612e-06
kamacite,1,1,0.0,1.3557612395996166e-06,3.5516075512819883e-06
coarser,2,2,0.0,2.7115224791992333e-06,3.55051869896963e-06
commune,1,2,0.0,2.7115224791992333e-06,3.5426916453642873e-06
biochronostratigraphic,1,2,0.0,2.7115224791992333e-06,3.5426916453642873e-06
flume,2,2,0.0,2.7115224791992333e-06,3.5396807266046154e-06
isochron,2,2,0.0,2.7115224791992333e-06,3.5394229177700346e-06
bir,1,2,0.0,2.7115224791992333e-06,3.536490194155214e-06
stannite,1,2,0.0,2.7115224791992333e-06,3.535496471932632e-06
dasymetric,1,2,0.0,2.7115224791992333e-06,3.5235206599483774e-06
lock,1,2,0.0,2.7115224791992333e-06,3.5231282230623986e-06
leni,1,1,0.0,1.3557612395996166e-06,3.5156018298135163e-06
lenis,1,1,0.0,1.3557612395996166e-06,3.5156018298135163e-06
givetian,1,1,0.0,1.3557612395996166e-06,3.5156018298135163e-06
edgewater,1,2,0.0,2.7115224791992333e-06,3.5098930335862913e-06
coccoid,1,1,0.0,1.3557612395996166e-06,3.509822308967522e-06
chepanikha,1,1,0.0,1.3557612395996166e-06,3.491857237996871e-06
sashinia,1,1,0.0,1.3557612395996166e-06,3.491857237996871e-06
antiqua,1,1,0.0,1.3557612395996166e-06,3.491857237996871e-06
geinitzia,1,1,0.0,1.3557612395996166e-06,3.491857237996871e-06
taenimacutis,1,1,0.0,1.3557612395996166e-06,3.491857237996871e-06
gomankovii,1,1,0.0,1.3557612395996166e-06,3.491857237996871e-06
svi,1,2,0.0,2.7115224791992333e-06,3.4905251688709956e-06
twt,1,1,0.0,1.3557612395996166e-06,3.4870176315510846e-06
jinning,1,2,0.0,2.7115224791992333e-06,3.4819894216604353e-06
luotaijiu,1,2,0.0,2.7115224791992333e-06,3.4819894216604353e-06
daheishan,1,2,0.0,2.7115224791992333e-06,3.4819894216604353e-06
destination,2,2,0.0,2.7115224791992333e-06,3.479735467703226e-06
lefkaraense,1,1,0.0,1.3557612395996166e-06,3.4791977376506698e-06
triporosum,1,1,0.0,1.3557612395996166e-06,3.4791977376506698e-06
gadanki,2,2,0.0,2.7115224791992333e-06,3.472597973990477e-06
gabbroids,1,2,0.0,2.7115224791992333e-06,3.471013670006055e-06
plagiogranitoids,1,2,0.0,2.7115224791992333e-06,3.471013670006055e-06
biochronological,1,2,0.0,2.7115224791992333e-06,3.4653647957898622e-06
tragulid,1,2,0.0,2.7115224791992333e-06,3.4653647957898622e-06
subnormal,1,2,0.0,2.7115224791992333e-06,3.4637605685644254e-06
coffinite,2,2,0.0,2.7115224791992333e-06,3.4531550817971616e-06
johansen,1,1,0.0,1.3557612395996166e-06,3.4527649924235972e-06
sleipner,1,1,0.0,1.3557612395996166e-06,3.4527649924235972e-06
voi,1,1,0.0,1.3557612395996166e-06,3.4527649924235972e-06
stram,1,1,0.0,1.3557612395996166e-06,3.4474481858600125e-06
bituminosity,1,1,0.0,1.3557612395996166e-06,3.4474481858600125e-06
soddyite,2,2,0.0,2.7115224791992333e-06,3.44730381849582e-06
comparision,1,1,0.0,1.3557612395996166e-06,3.439358271398689e-06
transplanting,1,2,0.0,2.7115224791992333e-06,3.4284736115481827e-06
asp,1,1,0.0,1.3557612395996166e-06,3.409521925851721e-06
hpam,1,1,0.0,1.3557612395996166e-06,3.409521925851721e-06
habs,1,1,0.0,1.3557612395996166e-06,3.409521925851721e-06
dialyzed,1,1,0.0,1.3557612395996166e-06,3.402919594658034e-06
igeo,1,2,0.0,2.7115224791992333e-06,3.3990481369365153e-06
agglutinate,1,1,0.0,1.3557612395996166e-06,3.395922544988408e-06
nanospherule,1,1,0.0,1.3557612395996166e-06,3.395922544988408e-06
ialr,1,2,0.0,2.7115224791992333e-06,3.3818962481418964e-06
gediz,1,1,0.0,1.3557612395996166e-06,3.378785414585786e-06
counterclockwise,1,1,0.0,1.3557612395996166e-06,3.378785414585786e-06
multiyear,1,1,0.0,1.3557612395996166e-06,3.3719220222873194e-06
abovementioned,1,1,0.0,1.3557612395996166e-06,3.3719220222873194e-06
ctm,1,2,0.0,2.7115224791992333e-06,3.3681521514780357e-06
sierpinski,1,2,0.0,2.7115224791992333e-06,3.361673404704583e-06
oddo,1,1,0.0,1.3557612395996166e-06,3.3603948496304385e-06
tes,1,2,0.0,2.7115224791992333e-06,3.3562918914439946e-06
pas,1,2,0.0,2.7115224791992333e-06,3.3562918914439946e-06
guts,1,2,0.0,2.7115224791992333e-06,3.3562918914439946e-06
exs,1,2,0.0,2.7115224791992333e-06,3.3562918914439946e-06
accumulate,1,2,0.0,2.7115224791992333e-06,3.3562918914439946e-06
basification,1,1,0.0,1.3557612395996166e-06,3.3561493967113285e-06
cvae,1,1,0.0,1.3557612395996166e-06,3.349573228513226e-06
hyperparamter,1,1,0.0,1.3557612395996166e-06,3.349573228513226e-06
phosphatic,1,1,0.0,1.3557612395996166e-06,3.347339652634758e-06
panboreal,1,1,0.0,1.3557612395996166e-06,3.347339652634758e-06
paleobiogeographic,1,1,0.0,1.3557612395996166e-06,3.347339652634758e-06
microfocused,1,2,0.0,2.7115224791992333e-06,3.3457279432424338e-06
phlogopite,1,2,0.0,2.7115224791992333e-06,3.3457279432424338e-06
squared,1,1,0.0,1.3557612395996166e-06,3.34438033516417e-06
zostera,1,1,0.0,1.3557612395996166e-06,3.3438751925093955e-06
submesoscale,1,1,0.0,1.3557612395996166e-06,3.3438751925093955e-06
paraglacial,2,2,0.0,2.7115224791992333e-06,3.338106758575013e-06
popularity,2,2,0.0,2.7115224791992333e-06,3.338003147849429e-06
ndsi,2,2,0.0,2.7115224791992333e-06,3.3324530122504626e-06
scd,1,2,0.0,2.7115224791992333e-06,3.332424258068412e-06
najd,1,2,0.0,2.7115224791992333e-06,3.332424258068412e-06
tainoceratidae,1,1,0.0,1.3557612395996166e-06,3.3303580424931222e-06
serpukhovian,1,1,0.0,1.3557612395996166e-06,3.3303580424931222e-06
protvian,1,1,0.0,1.3557612395996166e-06,3.3303580424931222e-06
trautsholdi,1,1,0.0,1.3557612395996166e-06,3.3303580424931222e-06
waagen,1,1,0.0,1.3557612395996166e-06,3.3303580424931222e-06
vashutinense,1,1,0.0,1.3557612395996166e-06,3.3303580424931222e-06
nautilid,1,1,0.0,1.3557612395996166e-06,3.3303580424931222e-06
donnezani,1,2,0.0,2.7115224791992333e-06,3.326506801913541e-06
unfavorable,1,2,0.0,2.7115224791992333e-06,3.3262544805603105e-06
headwall,1,1,0.0,1.3557612395996166e-06,3.3160133045297692e-06
published,1,1,0.0,1.3557612395996166e-06,3.3160133045297692e-06
vestnesa,1,1,0.0,1.3557612395996166e-06,3.3160133045297692e-06
urvantsevite,1,1,0.0,1.3557612395996166e-06,3.3046498195305553e-06
reconstructive,1,1,0.0,1.3557612395996166e-06,3.3046498195305553e-06
deviator,1,1,0.0,1.3557612395996166e-06,3.302871179549295e-06
timeframe,1,1,0.0,1.3557612395996166e-06,3.302871179549295e-06
gorge,2,2,0.0,2.7115224791992333e-06,3.302468648253909e-06
olistostrome,1,2,0.0,2.7115224791992333e-06,3.300716880732835e-06
serie,1,2,0.0,2.7115224791992333e-06,3.300716880732835e-06
negra,1,2,0.0,2.7115224791992333e-06,3.300716880732835e-06
domo,1,2,0.0,2.7115224791992333e-06,3.300716880732835e-06
ibor,1,2,0.0,2.7115224791992333e-06,3.300716880732835e-06
hum,1,1,0.0,1.3557612395996166e-06,3.29654450640751e-06
dnn,1,1,0.0,1.3557612395996166e-06,3.295474121009333e-06
reasoning,1,1,0.0,1.3557612395996166e-06,3.295474121009333e-06
oparin,1,1,0.0,1.3557612395996166e-06,3.2926633613999777e-06
hcg,1,1,0.0,1.3557612395996166e-06,3.2926633613999777e-06
aleuritic,1,1,0.0,1.3557612395996166e-06,3.2926633613999777e-06
bathyal,1,1,0.0,1.3557612395996166e-06,3.2926633613999777e-06
westpac,1,1,0.0,1.3557612395996166e-06,3.2926633613999777e-06
subcommittee,1,1,0.0,1.3557612395996166e-06,3.2926633613999777e-06
intergovernmental,1,1,0.0,1.3557612395996166e-06,3.2926633613999777e-06
bleak,1,1,0.0,1.3557612395996166e-06,3.290429864496379e-06
thermostat,1,1,0.0,1.3557612395996166e-06,3.290429864496379e-06
optimistic,1,1,0.0,1.3557612395996166e-06,3.290429864496379e-06
hope,1,1,0.0,1.3557612395996166e-06,3.290429864496379e-06
karymsky,1,1,0.0,1.3557612395996166e-06,3.280964116334754e-06
egil,1,3,0.0,4.06728371879885e-06,3.2799649706387697e-06
diyarbakir,1,3,0.0,4.06728371879885e-06,3.2799649706387697e-06
muestras,1,3,0.0,4.06728371879885e-06,3.2799649706387697e-06
etapa,1,3,0.0,4.06728371879885e-06,3.2799649706387697e-06
nourishment,1,2,0.0,2.7115224791992333e-06,3.274825078213721e-06
syntaxial,1,1,0.0,1.3557612395996166e-06,3.269665919170676e-06
ramganj,1,1,0.0,1.3557612395996166e-06,3.269665919170676e-06
shaking,1,1,0.0,1.3557612395996166e-06,3.269665919170676e-06
isoseismal,1,1,0.0,1.3557612395996166e-06,3.269665919170676e-06
crowdsource,1,1,0.0,1.3557612395996166e-06,3.269665919170676e-06
cherdang,1,1,0.0,1.3557612395996166e-06,3.269665919170676e-06
underscored,1,1,0.0,1.3557612395996166e-06,3.254172473186862e-06
metcs,1,2,0.0,2.7115224791992333e-06,3.2528043903710263e-06
limurchan,1,1,0.0,1.3557612395996166e-06,3.241724296102627e-06
echelon,1,1,0.0,1.3557612395996166e-06,3.241724296102627e-06
diapirism,2,2,0.0,2.7115224791992333e-06,3.2406905571025957e-06
barataria,1,2,0.0,2.7115224791992333e-06,3.2397898788602698e-06
whitson,1,1,0.0,1.3557612395996166e-06,3.236795447989621e-06
panfili,1,1,0.0,1.3557612395996166e-06,3.236795447989621e-06
guess,1,1,0.0,1.3557612395996166e-06,3.236795447989621e-06
synplutonic,1,2,0.0,2.7115224791992333e-06,3.2354451034773435e-06
representatives,1,1,0.0,1.3557612395996166e-06,3.2299260271442305e-06
proloculus,1,1,0.0,1.3557612395996166e-06,3.2299260271442305e-06
oval,1,1,0.0,1.3557612395996166e-06,3.2299260271442305e-06
fusiform,1,1,0.0,1.3557612395996166e-06,3.2299260271442305e-06
lepidaeformis,1,1,0.0,1.3557612395996166e-06,3.2299260271442305e-06
foliacea,1,1,0.0,1.3557612395996166e-06,3.2299260271442305e-06
phyllodeaeformis,1,1,0.0,1.3557612395996166e-06,3.2299260271442305e-06
sublitharenite,1,1,0.0,1.3557612395996166e-06,3.2267416657144534e-06
subarkosic,1,1,0.0,1.3557612395996166e-06,3.2267416657144534e-06
unwanted,1,1,0.0,1.3557612395996166e-06,3.216603774799092e-06
lpt,1,1,0.0,1.3557612395996166e-06,3.2147717945066647e-06
scopus,1,1,0.0,1.3557612395996166e-06,3.213103373416308e-06
bibliometrix,1,1,0.0,1.3557612395996166e-06,3.213103373416308e-06
biryuzovoe,1,1,0.0,1.3557612395996166e-06,3.21106098348099e-06
simushir,1,1,0.0,1.3557612395996166e-06,3.21106098348099e-06
yurieva,1,1,0.0,1.3557612395996166e-06,3.21106098348099e-06
paramushir,1,1,0.0,1.3557612395996166e-06,3.21106098348099e-06
tectonophysical,1,1,0.0,1.3557612395996166e-06,3.209893217722895e-06
expediency,1,1,0.0,1.3557612395996166e-06,3.209893217722895e-06
caliper,1,1,0.0,1.3557612395996166e-06,3.209893217722895e-06
sargaevian,1,1,0.0,1.3557612395996166e-06,3.208250471701166e-06
rtr,1,2,0.0,2.7115224791992333e-06,3.2016830014049515e-06
touring,1,2,0.0,2.7115224791992333e-06,3.2016830014049515e-06
gssc,1,1,0.0,1.3557612395996166e-06,3.2016552227774773e-06
oxyanion,1,1,0.0,1.3557612395996166e-06,3.2000228376815917e-06
tcnd,1,2,0.0,2.7115224791992333e-06,3.189642877403356e-06
equinoctial,1,2,0.0,2.7115224791992333e-06,3.1889900607951554e-06
dezongmahai,2,2,0.0,2.7115224791992333e-06,3.1812754777050806e-06
dfnmesh,1,1,0.0,1.3557612395996166e-06,3.1765878646229273e-06
enforcement,1,1,0.0,1.3557612395996166e-06,3.1765878646229273e-06
letters,1,2,0.0,2.7115224791992333e-06,3.1707339488267367e-06
sliver,1,2,0.0,2.7115224791992333e-06,3.1707339488267367e-06
received,1,1,0.0,1.3557612395996166e-06,3.165919644113868e-06
rehmannia,1,1,0.0,1.3557612395996166e-06,3.164703391663863e-06
loczyceras,1,1,0.0,1.3557612395996166e-06,3.164703391663863e-06
praetriaptychus,1,1,0.0,1.3557612395996166e-06,3.164703391663863e-06
perisphinctidae,1,1,0.0,1.3557612395996166e-06,3.164703391663863e-06
quintanas,1,1,0.0,1.3557612395996166e-06,3.164703391663863e-06
hormiguera,1,1,0.0,1.3557612395996166e-06,3.164703391663863e-06
palencia,1,1,0.0,1.3557612395996166e-06,3.164703391663863e-06
unfeasible,1,1,0.0,1.3557612395996166e-06,3.1615030879952565e-06
inmet,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
ema,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
agreste,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
mesoregion,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
gev,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
arapiraca,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
palmeira,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
luiz,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
quitunde,1,1,0.0,1.3557612395996166e-06,3.1567706771984177e-06
highlights,2,2,0.0,2.7115224791992333e-06,3.148644780322532e-06
komatiitic,1,1,0.0,1.3557612395996166e-06,3.1471539144295224e-06
petrogeochemical,1,1,0.0,1.3557612395996166e-06,3.145099699188547e-06
solonker,1,1,0.0,1.3557612395996166e-06,3.145099699188547e-06
chelate,1,1,0.0,1.3557612395996166e-06,3.140918169820234e-06
kasolite,2,2,0.0,2.7115224791992333e-06,3.1360124411539015e-06
xenotime,2,2,0.0,2.7115224791992333e-06,3.1360124411539015e-06
omaezaki,1,2,0.0,2.7115224791992333e-06,3.1323360371636652e-06
alkalinization,1,2,0.0,2.7115224791992333e-06,3.1264138287299218e-06
gedi,1,2,0.0,2.7115224791992333e-06,3.121636976518704e-06
kasargod,1,1,0.0,1.3557612395996166e-06,3.1173936986379634e-06
heteromorphic,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
spiroceratidae,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
kuban,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
karachay,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
cherkessia,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
obliquecostatum,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
quenstedt,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
sherstyukovi,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
annulatum,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
deshayes,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
microconchs,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
macroconchs,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
intrapopulation,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
heterochrony,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
normogerontic,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
tachygerontic,1,1,0.0,1.3557612395996166e-06,3.1117029742678307e-06
cae,1,1,0.0,1.3557612395996166e-06,3.109258566197012e-06
fidesys,1,1,0.0,1.3557612395996166e-06,3.109258566197012e-06
hexahydrate,1,1,0.0,1.3557612395996166e-06,3.1083054780435677e-06
organoclastic,1,1,0.0,1.3557612395996166e-06,3.1083054780435677e-06
paleoarctic,1,1,0.0,1.3557612395996166e-06,3.1083054780435677e-06
csfd,1,2,0.0,2.7115224791992333e-06,3.103309415575795e-06
erasure,1,2,0.0,2.7115224791992333e-06,3.103309415575795e-06
vogt,1,1,0.0,1.3557612395996166e-06,3.1017312269755523e-06
vri,1,1,0.0,1.3557612395996166e-06,3.1017312269755523e-06
nonsaline,1,1,0.0,1.3557612395996166e-06,3.1017312269755523e-06
notal,1,1,0.0,1.3557612395996166e-06,3.100280016589089e-06
intermountain,1,1,0.0,1.3557612395996166e-06,3.0947942730986877e-06
rainguage,1,1,0.0,1.3557612395996166e-06,3.087412753625483e-06
macrokinetic,1,1,0.0,1.3557612395996166e-06,3.0848163582255555e-06
endogenic,1,2,0.0,2.7115224791992333e-06,3.0813967490100558e-06
shoots,1,2,0.0,2.7115224791992333e-06,3.0813967490100558e-06
epma,2,2,0.0,2.7115224791992333e-06,3.0752893940728604e-06
gurs,1,1,0.0,1.3557612395996166e-06,3.073761749139358e-06
adcp,1,1,0.0,1.3557612395996166e-06,3.073761749139358e-06
sscs,1,1,0.0,1.3557612395996166e-06,3.073761749139358e-06
shuixigou,1,2,0.0,2.7115224791992333e-06,3.072861162112637e-06
taibei,1,2,0.0,2.7115224791992333e-06,3.072861162112637e-06
turpan,1,2,0.0,2.7115224791992333e-06,3.072861162112637e-06
hami,1,2,0.0,2.7115224791992333e-06,3.072861162112637e-06
terzaghi,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
schiffman,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
mandel,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
wijesinghe,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
mcnamee,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
gibson,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
noda,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
lauwerier,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
script,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
git,1,1,0.0,1.3557612395996166e-06,3.0617053956830372e-06
underside,1,1,0.0,1.3557612395996166e-06,3.0597051142643817e-06
